Date,Product,Category,Region,Sales,Price,Discount,Promotion,Stock_Available
2024-09-17,Jeans,Fashion,Chennai,304,78359,20,Yes,291
2023-05-10,Laptop,Electronics,Hyderabad,458,14117,15,Yes,4565
2024-08-31,Laptop,Electronics,Lucknow,509,21306,25,Yes,2253
2023-03-22,Rice,Grocery,Bangalore,422,48413,10,No,2082
2023-07-12,Smart Watch,Electronics,Kolkata,574,39512,30,No,1710
2024-05-20,Tablet,Electronics,Bangalore,814,35156,20,Yes,1502
2024-08-10,Jeans,Fashion,Jaipur,398,5618,15,No,2401
2023-12-14,Laptop,Electronics,Ahmedabad,714,33443,0,No,3466
2023-02-01,Tablet,Electronics,Kolkata,480,49167,5,No,923
2023-09-26,Tablet,Electronics,Delhi,441,59189,15,No,3792
2024-02-16,Rice,Grocery,Jaipur,499,69222,0,No,4779
2024-06-12,Oil,Grocery,Chennai,744,28007,5,Yes,4588
2023-05-11,Jeans,Fashion,Kolkata,483,60250,30,Yes,2762
2024-10-02,Laptop,Electronics,Delhi,760,44153,5,No,1743
2023-10-28,Wheat,Grocery,Delhi,658,18523,10,No,2074
2024-10-30,Biscuits,Grocery,Pune,621,16674,10,Yes,3459
2024-05-14,T-Shirt,Fashion,Jaipur,128,4091,30,No,1576
2024-05-24,Headphones,Electronics,Mumbai,820,56763,20,Yes,1894
2024-10-02,Smart Watch,Electronics,Kolkata,924,11044,5,No,2268
2023-01-11,Backpack,Accessories,Ahmedabad,546,32324,15,Yes,3500
2024-12-24,Laptop,Electronics,Kolkata,935,13007,30,Yes,3423
2023-01-11,Oil,Grocery,Kolkata,482,25403,20,Yes,2116
2024-09-12,Oil,Grocery,Hyderabad,413,5429,0,No,3502
2023-12-05,Mobile,Electronics,Bangalore,813,13688,0,Yes,4689
2023-02-12,Jacket,Fashion,Hyderabad,151,77040,30,No,3882
2024-08-03,Shoes,Fashion,Jaipur,469,26136,10,No,668
2023-04-30,Tablet,Electronics,Delhi,256,44480,5,Yes,1308
2024-11-13,Tablet,Electronics,Delhi,1206,17556,25,Yes,694
2023-10-15,Jeans,Fashion,Kolkata,845,37625,25,Yes,4543
2023-05-30,Oil,Grocery,Ahmedabad,595,4591,20,No,1066
2023-01-29,Milk,Grocery,Chennai,247,32366,20,No,2001
2024-11-20,T-Shirt,Fashion,Mumbai,628,30688,0,No,4405
2023-06-14,Oil,Grocery,Kolkata,258,75521,0,Yes,792
2024-04-01,Laptop,Electronics,Bangalore,650,12774,30,Yes,4028
2023-09-11,Headphones,Electronics,Ahmedabad,668,27832,0,Yes,4431
2023-11-15,Jacket,Fashion,Hyderabad,424,61899,15,No,3632
2023-08-16,Jeans,Fashion,Bangalore,422,39821,5,Yes,1442
2024-05-10,Backpack,Accessories,Kolkata,177,41095,5,No,853
2024-04-18,Headphones,Electronics,Hyderabad,437,36753,20,No,3202
2023-09-01,Jacket,Fashion,Delhi,392,40898,5,No,3609
2023-10-01,Rice,Grocery,Hyderabad,409,16567,25,Yes,3996
2024-02-28,Backpack,Accessories,Kolkata,367,55487,5,No,4427
2024-02-06,Smart Watch,Electronics,Ahmedabad,736,41554,15,Yes,113
2024-10-09,Smart Watch,Electronics,Lucknow,708,71996,10,Yes,3251
2024-10-11,Wheat,Grocery,Pune,609,9121,25,No,1510
2024-10-26,Smart Watch,Electronics,Chennai,413,55324,20,No,1251
2023-07-13,Laptop,Electronics,Mumbai,351,30007,10,No,4938
2023-12-20,Laptop,Electronics,Mumbai,759,30619,5,No,4031
2023-07-19,Biscuits,Grocery,Kolkata,557,26934,20,No,849
2024-03-09,Backpack,Accessories,Ahmedabad,65,8881,30,No,1539
2024-12-12,Tablet,Electronics,Ahmedabad,890,68960,15,No,1882
2024-07-21,Rice,Grocery,Ahmedabad,336,73474,5,No,4328
2023-07-08,Laptop,Electronics,Ahmedabad,536,68755,10,No,3689
2024-12-13,Headphones,Electronics,Delhi,649,28535,10,Yes,4013
2023-01-14,Milk,Grocery,Delhi,409,4035,5,No,3527
2023-10-23,Jeans,Fashion,Delhi,171,62306,25,No,3535
2023-08-22,Tablet,Electronics,Lucknow,408,18720,5,No,806
2023-12-17,T-Shirt,Fashion,Jaipur,546,69913,25,No,1342
2023-11-14,Rice,Grocery,Ahmedabad,287,54364,10,No,2263
2023-02-17,Backpack,Accessories,Ahmedabad,209,39277,10,No,396
2024-12-01,Smart Watch,Electronics,Ahmedabad,903,54489,20,No,2987
2023-01-04,Milk,Grocery,Ahmedabad,291,25851,5,Yes,1938
2024-11-07,Mobile,Electronics,Bangalore,426,32961,30,No,3606
2024-12-04,Milk,Grocery,Kolkata,509,37739,10,Yes,2685
2024-07-29,Smart Watch,Electronics,Hyderabad,600,50428,25,Yes,1472
2024-03-24,Smart Watch,Electronics,Chennai,559,66728,30,Yes,4678
2024-10-02,Smart Watch,Electronics,Lucknow,827,33894,20,No,2355
2023-12-15,Backpack,Accessories,Delhi,418,75146,25,No,4540
2023-02-20,Laptop,Electronics,Delhi,419,52347,25,No,3587
2023-02-13,Rice,Grocery,Pune,439,66233,15,No,2708
2024-01-01,Jeans,Fashion,Kolkata,392,45333,20,Yes,1973
2023-10-16,Mobile,Electronics,Ahmedabad,961,39166,30,No,3811
2023-01-10,Laptop,Electronics,Hyderabad,533,50865,10,No,3202
2023-04-04,Wheat,Grocery,Ahmedabad,329,25268,30,No,3926
2024-03-30,Headphones,Electronics,Mumbai,652,42633,5,Yes,3720
2023-03-24,Smart Watch,Electronics,Mumbai,439,13955,25,Yes,1081
2023-01-21,Milk,Grocery,Kolkata,395,67598,30,Yes,2333
2023-05-23,Milk,Grocery,Delhi,408,78156,30,No,3577
2023-10-05,Laptop,Electronics,Pune,798,41306,10,No,3649
2023-03-22,Mobile,Electronics,Lucknow,647,3874,20,No,519
2024-10-17,Mobile,Electronics,Hyderabad,1093,74246,0,Yes,3591
2023-03-28,Smart Watch,Electronics,Ahmedabad,714,65845,20,No,995
2024-12-26,Headphones,Electronics,Jaipur,498,78948,10,No,1264
2024-02-06,Laptop,Electronics,Hyderabad,418,78124,5,Yes,1137
2023-01-10,Rice,Grocery,Pune,322,77691,5,Yes,4435
2023-05-17,Oil,Grocery,Ahmedabad,468,53786,10,No,4989
2023-08-15,Shoes,Fashion,Kolkata,352,59921,20,Yes,4830
2023-04-24,Rice,Grocery,Lucknow,520,78128,10,Yes,3878
2024-11-30,Shoes,Fashion,Kolkata,459,12905,10,No,174
2023-07-18,Headphones,Electronics,Bangalore,859,42542,10,Yes,2120
2024-10-05,Smart Watch,Electronics,Kolkata,479,77111,10,No,706
2023-06-23,Headphones,Electronics,Bangalore,620,25925,30,Yes,4289
2024-03-23,Shoes,Fashion,Bangalore,309,50880,30,No,3783
2023-10-30,Shoes,Fashion,Chennai,451,66765,5,Yes,4804
2023-05-06,T-Shirt,Fashion,Lucknow,292,53309,5,No,2853
2023-11-20,T-Shirt,Fashion,Lucknow,540,75498,5,No,3515
2023-02-01,Jacket,Fashion,Chennai,323,60698,25,Yes,3481
2024-10-08,Oil,Grocery,Kolkata,551,17593,5,Yes,1558
2024-09-02,Shoes,Fashion,Delhi,181,53364,30,No,4200
2024-12-15,Biscuits,Grocery,Pune,343,48145,20,No,934
2023-07-26,Milk,Grocery,Jaipur,255,69517,30,No,3745
2023-03-23,Mobile,Electronics,Jaipur,594,42393,30,No,1804
2023-04-08,Wheat,Grocery,Ahmedabad,728,68947,20,Yes,2202
2023-01-10,Shoes,Fashion,Jaipur,146,40291,15,No,3973
2023-04-11,Biscuits,Grocery,Lucknow,516,66826,5,No,4974
2024-11-08,Biscuits,Grocery,Ahmedabad,317,58770,20,No,4114
2023-02-08,Jacket,Fashion,Lucknow,226,6962,5,No,2275
2023-03-20,Wheat,Grocery,Delhi,495,10783,10,No,3595
2024-04-08,T-Shirt,Fashion,Lucknow,159,26100,15,Yes,3695
2023-02-18,Laptop,Electronics,Delhi,685,75008,25,Yes,1705
2023-11-10,Biscuits,Grocery,Mumbai,886,46574,0,Yes,2905
2023-01-10,Tablet,Electronics,Pune,253,44514,30,No,4254
2024-04-16,T-Shirt,Fashion,Delhi,246,47781,30,No,4039
2023-09-21,Mobile,Electronics,Kolkata,371,12919,20,No,1875
2023-11-09,Shoes,Fashion,Hyderabad,424,1586,25,No,4685
2023-05-28,Mobile,Electronics,Bangalore,485,9170,15,No,1094
2023-11-11,Smart Watch,Electronics,Ahmedabad,1000,68137,30,Yes,3266
2024-10-18,T-Shirt,Fashion,Ahmedabad,429,19490,20,No,3125
2023-01-11,Tablet,Electronics,Delhi,769,64149,25,Yes,3306
2023-09-29,Oil,Grocery,Bangalore,497,16218,25,Yes,2970
2024-03-01,Rice,Grocery,Mumbai,285,23573,0,No,3431
2023-12-12,Mobile,Electronics,Hyderabad,893,24609,5,Yes,508
2023-10-11,Wheat,Grocery,Delhi,661,78524,0,Yes,115
2023-06-20,Oil,Grocery,Ahmedabad,303,76709,10,Yes,4905
2023-01-31,Wheat,Grocery,Jaipur,695,71774,20,Yes,1642
2024-08-13,Wheat,Grocery,Delhi,548,26611,10,No,3873
2023-10-22,Jacket,Fashion,Pune,409,47764,25,Yes,3874
2024-05-20,Mobile,Electronics,Mumbai,767,32392,25,Yes,3958
2023-10-07,Mobile,Electronics,Bangalore,906,75793,0,No,2314
2024-01-21,Smart Watch,Electronics,Bangalore,619,18186,25,Yes,4537
2023-05-02,Jacket,Fashion,Hyderabad,363,5076,25,Yes,730
2023-12-29,Tablet,Electronics,Chennai,866,10075,30,No,4708
2024-11-19,Rice,Grocery,Chennai,399,77905,10,No,4688
2024-07-12,Jeans,Fashion,Delhi,281,63926,20,Yes,940
2023-10-18,T-Shirt,Fashion,Bangalore,620,40026,10,No,3224
2024-01-20,Oil,Grocery,Mumbai,568,6632,0,No,378
2024-03-12,Shoes,Fashion,Jaipur,480,19499,15,Yes,2136
2024-04-04,Oil,Grocery,Chennai,570,78177,25,No,2264
2024-08-09,Jeans,Fashion,Jaipur,409,76611,0,Yes,3738
2024-01-31,Milk,Grocery,Delhi,251,35582,25,No,1211
2023-09-08,Jeans,Fashion,Bangalore,292,8211,15,Yes,1866
2023-10-26,Biscuits,Grocery,Chennai,751,43741,15,Yes,4046
2024-07-28,Jacket,Fashion,Hyderabad,139,79529,5,No,1591
2024-02-20,Headphones,Electronics,Lucknow,262,47217,5,No,3606
2023-06-07,Mobile,Electronics,Ahmedabad,700,37081,30,Yes,1413
2023-08-11,Jacket,Fashion,Chennai,333,78375,20,No,3649
2023-12-04,Tablet,Electronics,Lucknow,1051,18675,30,Yes,1992
2023-10-20,Tablet,Electronics,Lucknow,821,17360,0,No,3624
2023-08-29,Rice,Grocery,Kolkata,233,40039,5,No,838
2023-01-27,Jeans,Fashion,Mumbai,510,27229,20,Yes,4512
2024-02-04,Oil,Grocery,Jaipur,584,36700,0,Yes,4647
2023-06-23,Backpack,Accessories,Hyderabad,228,62975,5,No,2109
2023-09-24,Jacket,Fashion,Pune,572,67724,20,Yes,1209
2024-06-21,Jacket,Fashion,Chennai,226,5845,5,Yes,2465
2024-01-03,Mobile,Electronics,Ahmedabad,418,62955,5,No,1950
2023-11-04,Headphones,Electronics,Kolkata,879,19560,5,Yes,789
2023-02-12,Rice,Grocery,Pune,568,66414,10,No,3680
2023-07-26,Jacket,Fashion,Ahmedabad,432,73118,20,No,4814
2023-01-31,Mobile,Electronics,Mumbai,780,11021,30,No,3340
2023-01-10,Oil,Grocery,Mumbai,546,77463,20,No,4208
2024-03-09,Jacket,Fashion,Jaipur,113,26459,15,No,403
2023-08-10,Smart Watch,Electronics,Hyderabad,396,21831,5,No,3207
2023-11-22,T-Shirt,Fashion,Hyderabad,498,34548,10,Yes,1500
2024-12-07,Wheat,Grocery,Mumbai,621,65614,20,No,4354
2023-07-09,Rice,Grocery,Bangalore,493,31897,0,Yes,4941
2024-07-02,Wheat,Grocery,Chennai,728,28178,15,Yes,1663
2023-04-21,Smart Watch,Electronics,Delhi,642,41202,30,No,4094
2023-08-21,Rice,Grocery,Mumbai,577,43221,0,No,3054
2024-02-29,Biscuits,Grocery,Ahmedabad,314,6179,15,Yes,3741
2024-12-10,Milk,Grocery,Pune,730,58910,10,Yes,4387
2024-12-03,Milk,Grocery,Pune,488,42385,0,Yes,2890
2023-11-07,Mobile,Electronics,Hyderabad,966,11829,0,No,2560
2024-02-03,Milk,Grocery,Mumbai,475,77643,15,No,1867
2024-04-10,Laptop,Electronics,Pune,482,57648,15,No,3957
2024-04-18,Backpack,Accessories,Chennai,360,26433,15,No,571
2023-08-27,Oil,Grocery,Delhi,157,6808,10,No,4978
2023-10-05,Rice,Grocery,Ahmedabad,855,30519,15,No,3256
2024-02-27,Laptop,Electronics,Ahmedabad,984,12107,30,Yes,3735
2023-10-08,Jacket,Fashion,Ahmedabad,443,14910,5,No,4155
2023-10-16,Mobile,Electronics,Chennai,994,76580,10,Yes,2683
2024-03-01,T-Shirt,Fashion,Mumbai,398,5678,15,No,3717
2024-01-22,Wheat,Grocery,Lucknow,557,20236,10,No,4485
2024-12-29,T-Shirt,Fashion,Bangalore,328,57474,10,No,4487
2024-07-02,Rice,Grocery,Jaipur,573,10420,25,No,3372
2023-09-24,Rice,Grocery,Chennai,423,55665,0,Yes,4379
2024-09-13,Tablet,Electronics,Pune,716,18494,25,No,4329
2023-09-12,Rice,Grocery,Mumbai,386,46382,30,No,3202
2024-11-18,Oil,Grocery,Kolkata,419,42526,10,Yes,4658
2024-03-07,Milk,Grocery,Bangalore,276,42207,0,No,249
2024-06-04,Tablet,Electronics,Kolkata,326,29503,0,No,1008
2023-06-21,T-Shirt,Fashion,Kolkata,257,35118,5,Yes,154
2023-10-07,Biscuits,Grocery,Mumbai,460,78406,30,No,3051
2023-04-26,Smart Watch,Electronics,Bangalore,389,8487,30,Yes,4858
2023-04-12,Wheat,Grocery,Mumbai,462,60850,0,Yes,2251
2023-11-16,Headphones,Electronics,Jaipur,1007,18315,5,No,850
2024-01-04,T-Shirt,Fashion,Hyderabad,279,20550,20,No,1414
2024-07-31,Oil,Grocery,Kolkata,257,57390,5,No,3661
2024-09-11,Rice,Grocery,Delhi,195,5146,0,No,848
2024-12-27,Headphones,Electronics,Pune,704,47271,0,Yes,1975
2023-05-20,Backpack,Accessories,Pune,320,71192,30,Yes,3964
2024-08-27,Wheat,Grocery,Jaipur,422,2771,10,Yes,2640
2023-09-27,Backpack,Accessories,Pune,447,43093,10,Yes,527
2023-11-28,Jeans,Fashion,Hyderabad,524,72585,20,Yes,2930
2024-02-09,Biscuits,Grocery,Chennai,302,19165,0,No,1570
2023-08-09,Jacket,Fashion,Ahmedabad,295,63531,10,Yes,566
2024-10-17,Tablet,Electronics,Pune,718,39696,15,Yes,2234
2023-06-24,Rice,Grocery,Kolkata,670,18106,15,Yes,947
2023-08-22,Backpack,Accessories,Jaipur,266,34651,20,No,4716
2023-09-02,Jeans,Fashion,Kolkata,388,55191,25,No,4042
2023-09-30,Jacket,Fashion,Delhi,369,33930,10,No,2711
2023-06-04,Laptop,Electronics,Jaipur,600,33197,25,No,1036
2024-03-07,Backpack,Accessories,Jaipur,170,65688,5,Yes,2883
2023-02-15,Laptop,Electronics,Mumbai,537,69450,20,No,1050
2024-02-14,Rice,Grocery,Kolkata,320,27460,10,No,2440
2023-05-19,Oil,Grocery,Lucknow,489,38470,15,No,4159
2024-10-31,Backpack,Accessories,Lucknow,649,56486,5,Yes,3263
2023-04-28,Wheat,Grocery,Jaipur,466,35452,5,Yes,4512
2023-10-24,T-Shirt,Fashion,Ahmedabad,612,1294,10,No,4236
2024-07-04,Jeans,Fashion,Mumbai,306,75585,15,Yes,171
2024-10-01,Mobile,Electronics,Pune,883,71947,15,Yes,1991
2023-10-04,Jacket,Fashion,Pune,484,60069,15,Yes,3024
2024-01-31,Laptop,Electronics,Delhi,927,33912,20,Yes,912
2023-06-05,Smart Watch,Electronics,Bangalore,259,56054,15,No,4359
2024-06-07,Biscuits,Grocery,Jaipur,273,25419,30,Yes,1496
2023-01-23,Headphones,Electronics,Ahmedabad,500,28389,15,No,272
2024-06-20,Tablet,Electronics,Bangalore,860,13092,15,Yes,2139
2023-09-20,Oil,Grocery,Delhi,571,48129,5,No,808
2023-01-30,Tablet,Electronics,Chennai,855,66038,0,Yes,4317
2024-03-10,Jacket,Fashion,Ahmedabad,412,66512,10,Yes,213
2023-11-10,Smart Watch,Electronics,Bangalore,612,17222,5,Yes,1740
2023-12-21,Backpack,Accessories,Mumbai,303,40424,25,No,4159
2024-06-07,Backpack,Accessories,Hyderabad,460,62146,15,No,4245
2023-01-07,Rice,Grocery,Delhi,456,23058,25,No,1048
2024-11-18,Tablet,Electronics,Mumbai,829,889,30,Yes,2580
2023-10-23,Mobile,Electronics,Chennai,1002,78961,15,Yes,414
2023-10-06,Biscuits,Grocery,Pune,622,44868,10,No,2632
2024-06-21,Biscuits,Grocery,Chennai,193,49324,20,No,4485
2024-09-30,Jacket,Fashion,Lucknow,64,60403,15,No,3758
2023-08-20,Smart Watch,Electronics,Bangalore,607,72662,0,Yes,2637
2024-06-07,Jeans,Fashion,Hyderabad,278,36473,10,No,3408
2024-12-24,T-Shirt,Fashion,Bangalore,537,41833,0,No,3898
2024-08-18,Headphones,Electronics,Chennai,657,22920,30,No,2953
2024-06-11,Smart Watch,Electronics,Delhi,772,44461,5,Yes,3444
2024-06-07,Backpack,Accessories,Mumbai,426,26773,15,Yes,107
2024-04-02,Biscuits,Grocery,Chennai,377,67049,15,No,4839
2023-07-30,Shoes,Fashion,Kolkata,245,53592,30,No,844
2023-04-10,T-Shirt,Fashion,Hyderabad,80,40902,30,No,4665
2023-08-04,Milk,Grocery,Delhi,539,9323,5,No,3491
2024-05-08,Backpack,Accessories,Bangalore,253,28419,0,Yes,4812
2024-11-18,Backpack,Accessories,Chennai,716,20294,15,Yes,2978
2023-05-05,Laptop,Electronics,Ahmedabad,605,50808,25,Yes,304
2023-06-29,Shoes,Fashion,Chennai,377,68891,30,No,3382
2024-06-27,Backpack,Accessories,Pune,436,25021,5,No,4270
2023-09-25,Backpack,Accessories,Chennai,292,5420,0,No,3272
2023-07-01,Milk,Grocery,Hyderabad,514,52033,25,Yes,855
2023-10-31,T-Shirt,Fashion,Lucknow,216,2760,15,No,573
2024-09-11,Jeans,Fashion,Jaipur,572,15510,10,Yes,525
2024-03-22,Shoes,Fashion,Delhi,253,39522,20,No,1806
2023-12-13,Shoes,Fashion,Hyderabad,289,48180,30,No,4774
2023-10-03,Laptop,Electronics,Lucknow,728,1363,25,Yes,279
2024-06-24,Jacket,Fashion,Chennai,579,41839,30,Yes,3877
2023-12-04,Rice,Grocery,Pune,589,60547,5,Yes,2578
2024-10-21,Headphones,Electronics,Ahmedabad,859,27176,20,No,348
2024-09-24,Biscuits,Grocery,Ahmedabad,274,38720,0,No,4508
2023-11-12,Jacket,Fashion,Lucknow,720,10094,25,Yes,3264
2024-04-01,Milk,Grocery,Lucknow,454,59607,25,Yes,2011
2024-05-12,Rice,Grocery,Kolkata,187,7784,15,No,326
2024-01-31,T-Shirt,Fashion,Jaipur,534,45166,20,Yes,2222
2023-08-29,Oil,Grocery,Lucknow,487,42460,25,No,2665
2023-09-13,Shoes,Fashion,Lucknow,293,70042,30,No,4707
2024-03-18,Milk,Grocery,Kolkata,566,13019,25,Yes,1228
2023-06-14,Jeans,Fashion,Ahmedabad,426,39710,30,No,4903
2023-11-14,Shoes,Fashion,Chennai,756,39650,5,No,748
2023-04-04,Backpack,Accessories,Pune,403,6599,5,No,3912
2023-01-19,Oil,Grocery,Kolkata,583,52848,5,Yes,1898
2024-12-12,Backpack,Accessories,Jaipur,612,76057,0,No,1953
2023-04-23,Jacket,Fashion,Jaipur,402,48223,20,No,2284
2024-05-25,Wheat,Grocery,Pune,308,9977,30,Yes,2400
2024-05-23,Jeans,Fashion,Jaipur,145,61661,5,No,959
2024-11-27,Wheat,Grocery,Jaipur,458,69737,15,Yes,987
2023-11-26,Tablet,Electronics,Chennai,936,68286,20,Yes,4314
2024-01-17,Rice,Grocery,Ahmedabad,143,44141,10,No,1894
2023-07-19,Laptop,Electronics,Jaipur,353,36303,10,No,4661
2023-09-23,Shoes,Fashion,Delhi,149,27153,25,No,2954
2024-12-11,Biscuits,Grocery,Bangalore,835,873,15,Yes,1106
2024-04-23,Biscuits,Grocery,Jaipur,321,2532,0,No,1485
2023-12-18,Mobile,Electronics,Pune,734,49594,30,No,894
2023-03-17,T-Shirt,Fashion,Delhi,77,66155,0,No,1153
2024-05-12,Oil,Grocery,Delhi,286,27747,0,Yes,2214
2023-10-06,Jacket,Fashion,Mumbai,225,29031,10,No,941
2024-03-20,Milk,Grocery,Chennai,444,52075,30,No,4406
2023-05-09,Smart Watch,Electronics,Chennai,729,60565,10,No,4034
2024-03-06,Backpack,Accessories,Ahmedabad,255,50730,0,No,4971
2023-08-03,Wheat,Grocery,Lucknow,430,30956,20,No,2639
2024-05-05,Backpack,Accessories,Delhi,397,79617,5,No,2082
2024-06-09,Biscuits,Grocery,Kolkata,406,15889,5,No,1166
2023-10-21,Tablet,Electronics,Pune,919,18026,15,No,1098
2023-01-11,Jeans,Fashion,Chennai,505,32963,5,Yes,4963
2024-04-13,Smart Watch,Electronics,Mumbai,506,59825,5,No,2213
2024-01-11,Headphones,Electronics,Jaipur,696,61968,20,No,4365
2023-10-22,Laptop,Electronics,Kolkata,710,63689,30,Yes,2365
2023-01-25,Headphones,Electronics,Lucknow,681,63542,25,Yes,3561
2023-08-30,Oil,Grocery,Jaipur,333,51065,30,No,187
2023-02-08,T-Shirt,Fashion,Delhi,340,22981,30,Yes,2932
2024-08-17,Tablet,Electronics,Jaipur,776,64959,20,Yes,2570
2023-06-03,Milk,Grocery,Bangalore,722,57137,15,Yes,2216
2024-03-31,Biscuits,Grocery,Mumbai,212,3344,5,No,1003
2023-05-19,Oil,Grocery,Jaipur,299,71266,20,No,4909
2023-11-26,Biscuits,Grocery,Chennai,842,64176,5,Yes,2117
2024-11-04,T-Shirt,Fashion,Hyderabad,768,7496,5,No,2120
2024-08-20,Backpack,Accessories,Mumbai,373,59098,30,No,2294
2023-07-16,Tablet,Electronics,Jaipur,527,24135,15,Yes,627
2023-11-30,Oil,Grocery,Hyderabad,552,53248,0,No,934
2024-05-13,Rice,Grocery,Pune,440,13074,20,No,1215
2024-06-15,Jeans,Fashion,Pune,72,15007,0,No,1414
2023-08-21,Oil,Grocery,Mumbai,494,56932,10,Yes,4617
2023-02-08,Wheat,Grocery,Delhi,392,11328,15,Yes,3930
2024-05-07,Biscuits,Grocery,Lucknow,529,13465,10,No,4803
2023-12-29,Biscuits,Grocery,Bangalore,657,46255,10,Yes,4242
2024-02-14,Wheat,Grocery,Jaipur,335,48277,20,No,3315
2023-04-08,Backpack,Accessories,Lucknow,282,3008,10,Yes,3143
2024-10-09,T-Shirt,Fashion,Mumbai,594,7784,5,No,4490
2024-05-30,Jeans,Fashion,Hyderabad,666,46918,25,Yes,2812
2024-09-30,Rice,Grocery,Ahmedabad,574,10385,25,Yes,3858
2023-09-23,Oil,Grocery,Bangalore,539,69235,30,No,1265
2024-06-03,Rice,Grocery,Ahmedabad,303,11894,20,Yes,4634
2023-12-29,Headphones,Electronics,Hyderabad,810,79008,15,Yes,1806
2023-04-08,Backpack,Accessories,Jaipur,299,26569,20,Yes,612
2024-08-10,Jeans,Fashion,Mumbai,254,1717,5,Yes,3303
2024-09-09,Rice,Grocery,Ahmedabad,375,41045,15,No,2052
2023-07-16,Milk,Grocery,Jaipur,444,64041,10,No,4233
2024-09-28,Wheat,Grocery,Ahmedabad,624,7828,30,Yes,2468
2023-01-19,Laptop,Electronics,Hyderabad,436,6231,15,No,4775
2023-03-28,Rice,Grocery,Pune,563,79348,0,Yes,2893
2024-09-27,Shoes,Fashion,Kolkata,465,65172,15,Yes,4294
2023-07-18,Shoes,Fashion,Bangalore,56,55852,25,No,4869
2023-11-15,Tablet,Electronics,Kolkata,784,31260,30,No,3399
2024-03-07,Backpack,Accessories,Delhi,615,52863,0,Yes,1399
2023-03-28,Mobile,Electronics,Lucknow,661,61345,30,Yes,863
2024-06-29,Shoes,Fashion,Chennai,289,22955,20,Yes,2312
2024-01-06,Jeans,Fashion,Mumbai,499,75842,20,No,1824
2023-04-09,Headphones,Electronics,Mumbai,787,43294,30,No,4338
2023-07-17,Jeans,Fashion,Kolkata,594,64684,5,Yes,3706
2023-03-14,T-Shirt,Fashion,Hyderabad,532,43391,25,Yes,755
2023-07-10,Wheat,Grocery,Bangalore,443,76631,30,No,1462
2023-09-19,Tablet,Electronics,Jaipur,753,14734,0,Yes,2481
2023-08-13,Wheat,Grocery,Pune,638,58106,30,Yes,2225
2023-06-08,Tablet,Electronics,Chennai,674,33250,30,Yes,4828
2023-11-09,Milk,Grocery,Chennai,629,64779,15,No,867
2024-03-09,Oil,Grocery,Bangalore,375,58046,0,No,367
2023-12-29,Shoes,Fashion,Delhi,490,14879,25,Yes,1326
2023-01-26,Milk,Grocery,Delhi,433,26714,15,Yes,2767
2023-09-22,Shoes,Fashion,Hyderabad,263,67423,5,Yes,455
2023-11-05,Laptop,Electronics,Mumbai,637,3501,10,Yes,3870
2024-05-22,Rice,Grocery,Mumbai,550,47255,5,No,4672
2024-05-25,T-Shirt,Fashion,Lucknow,372,60296,0,No,369
2024-08-06,Milk,Grocery,Lucknow,329,5154,15,Yes,3635
2024-02-05,Smart Watch,Electronics,Chennai,487,646,10,Yes,626
2024-10-03,Wheat,Grocery,Lucknow,613,61469,25,Yes,2614
2023-09-26,Smart Watch,Electronics,Chennai,439,34051,20,No,2389
2023-01-01,Tablet,Electronics,Bangalore,279,69387,25,No,1765
2023-05-03,Mobile,Electronics,Jaipur,375,46794,15,Yes,1352
2024-07-15,Mobile,Electronics,Ahmedabad,687,53698,10,No,1793
2023-02-26,Jeans,Fashion,Ahmedabad,188,14369,5,No,1930
2023-04-21,Backpack,Accessories,Bangalore,190,47635,25,Yes,1666
2023-12-18,Oil,Grocery,Kolkata,303,10412,15,No,3352
2024-09-01,Milk,Grocery,Hyderabad,555,49415,30,No,3604
2023-04-17,Smart Watch,Electronics,Kolkata,531,37036,25,No,4359
2023-09-28,Tablet,Electronics,Mumbai,592,49126,15,No,1654
2024-11-23,T-Shirt,Fashion,Ahmedabad,439,74217,25,No,1941
2024-03-30,Shoes,Fashion,Chennai,415,59524,25,No,2959
2023-04-05,Backpack,Accessories,Chennai,348,55794,30,No,1077
2023-02-18,Backpack,Accessories,Kolkata,123,54040,20,No,3801
2023-12-03,Rice,Grocery,Chennai,715,52422,10,Yes,354
2023-01-12,Jeans,Fashion,Lucknow,368,37001,0,Yes,1683
2023-09-20,Milk,Grocery,Lucknow,186,34380,20,No,136
2023-03-23,Shoes,Fashion,Pune,304,44075,30,Yes,1100
2024-08-12,Biscuits,Grocery,Bangalore,181,46574,0,No,4817
2024-03-05,Shoes,Fashion,Delhi,287,36469,5,No,3120
2023-03-18,T-Shirt,Fashion,Ahmedabad,489,23244,30,Yes,2339
2024-09-17,Biscuits,Grocery,Mumbai,517,63828,30,No,3412
2023-01-16,Tablet,Electronics,Ahmedabad,415,20982,5,Yes,2845
2023-08-23,Smart Watch,Electronics,Pune,272,63311,20,No,4479
2024-11-28,Jacket,Fashion,Ahmedabad,391,53078,5,No,4955
2023-07-27,Oil,Grocery,Chennai,492,24836,20,Yes,1477
2024-05-18,Milk,Grocery,Pune,354,15173,15,Yes,704
2024-04-14,Laptop,Electronics,Lucknow,361,6277,25,Yes,4278
2024-08-09,Jacket,Fashion,Hyderabad,518,74640,0,Yes,4363
2024-06-06,Laptop,Electronics,Delhi,590,23630,25,Yes,4836
2023-11-14,Tablet,Electronics,Mumbai,719,15825,30,Yes,2796
